,Published_time,news_content,news_headline
1588,2021-03-16 15:06:00,"Không báo cáo dự kiến giao dịch, người có liên quan Ủy viên HĐQT MQN bị phạt : Ngày 11/03/2021, Ủy ban Chứng khoán Nhà nước (UBCKNN) ra quyết định xử phạt vi phạm hành chính đối với bà Nguyễn Thị Mai Xuân, người liên quan của...","Không báo cáo dự kiến giao dịch, người có liên quan Ủy viên HĐQT MQN bị phạt "
1589,2021-03-16 06:00:00,"16/03: Đọc gì trước giờ giao dịch chứng khoán?: Dòng tiền chú ý tới nhóm xây dựng và vật liệu xây dựng, một doanh nghiệp bị truy thu thuế bằng nửa số vốn điều lệ, lãnh đạo mua bán cổ phiếu:...",16/03: Đọc gì trước giờ giao dịch chứng khoán?
1590,2021-03-15 14:00:00,Lãnh đạo mua bán cổ phiếu: Nhộn nhịp “rời tàu”: Thống kê các giao dịch nội bộ trong tuần giao dịch 08/03 - 12/03/2021 cho thấy bên bán đang chiến thế chủ động. Loạt đơn vị liên quan đến ban lãnh...,Lãnh đạo mua bán cổ phiếu: Nhộn nhịp “rời tàu”
1591,2021-03-14 20:53:00,"Những cổ phiếu giúp VN-Index tiến gần mốc 1,200: Các chỉ số thị trường đồng pha đi lên trong tuần 08-12/03/2021. VN-Index kết thúc tuần tăng 1.1%, đạt mức 1,181.56 điểm; HNX-Index đóng cửa tuần...","Những cổ phiếu giúp VN-Index tiến gần mốc 1,200"
1592,2021-03-12 15:32:00,"Nhịp đập Thị trường 12/03: Giằng co vẫn là xu hướng chủ đạo: VN-Index kết phiên giảm 0.01%, còn mức 1,181.56 điểm; chỉ số HNX-Index tăng 0.14%, đạt 273.31 điểm. Độ rộng thị trường đang khá cân bằng với 449 mã...",Nhịp đập Thị trường 12/03: Giằng co vẫn là xu hướng chủ đạo
1593,2021-03-12 08:08:00,Top cổ phiếu đáng chú ý đầu phiên 12/03: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 12/03
1594,2021-03-11 13:01:00,"Ông Nguyễn Duy Hưng nói gì sau phát ngôn gây ""bão"" mạng?: Theo ông Nguyễn Duy Hưng và những người am hiểu về chứng khoán, việc chỉnh sửa, thay mới hệ thống giao dịch rất phức tạp nên khó có thể hoàn tất...","Ông Nguyễn Duy Hưng nói gì sau phát ngôn gây ""bão"" mạng?"
1595,2021-03-10 20:00:00,"Thị trường chứng quyền 11/03/2021: CVPB2013 và CMBB2008 đang được định giá hấp dẫn: Thị trường chứng quyền kết thúc phiên giao dịch ngày 10/03/2021 với 70 mã tăng giá, 11 mã đứng giá và 43 mã giảm giá. Khối ngoại tiếp tục mua ròng...",Thị trường chứng quyền 11/03/2021: CVPB2013 và CMBB2008 đang được định giá hấp dẫn
1596,2021-03-10 14:20:00,"Binh đoàn đầu tư F0 đang “lột xác” thị trường chứng khoán ra sao?: Khi những tay chơi mới tìm tới Robinhood và quyết định rót tiền vào chứng khoán, nhiều trong số họ bỗng nảy sinh nhiều câu hỏi. Nổi bật nhất trong số...",Binh đoàn đầu tư F0 đang “lột xác” thị trường chứng khoán ra sao?
1597,2021-03-10 06:00:00,10/03: Đọc gì trước giờ giao dịch chứng khoán?: Cùng Vietstock điểm lại những tin tức đáng chú ý về thị trường chứng khoán trong nước và quốc tế diễn ra trong 24h qua. ,10/03: Đọc gì trước giờ giao dịch chứng khoán?
1598,2021-03-09 13:24:00,"Khối ngoại sàn HNX mua ròng hơn 40 tỷ đồng trong tháng 2: Thị trường cổ phiếu niêm yết HNX tháng 2/2021 ghi nhận chỉ số giá cổ phiếu các doanh nghiệp vừa và nhỏ tăng hơn 20%, nhà đầu tư nước ngoài (NĐTNN)...",Khối ngoại sàn HNX mua ròng hơn 40 tỷ đồng trong tháng 2
1599,2021-03-09 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 09/03: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 09/03
1600,2021-03-08 14:38:00,"Con trai Chủ tịch Novaland hoàn tất mua 3 triệu cp: Từ ngày 18/02 - 02/03/2021, ông Bùi Cao Nhật Quân - con trai ông Bùi Thành Nhơn đã mua hơn 3.3 triệu cp NVL của CTCP Tập đoàn Đầu tư Địa ốc No...",Con trai Chủ tịch Novaland hoàn tất mua 3 triệu cp
1601,2021-03-08 09:00:00,"Chuyên gia nói gì về giải pháp không cho sửa, hủy lệnh giao dịch cổ phiếu?: Trong nỗ lực tháo gỡ việc nghẽn lệnh chứng khoán, Sở Giao dịch TP.HCM (HOSE) đang nghiên cứu giải pháp không cho sửa, hủy lệnh giao dịch cổ phiếu.","Chuyên gia nói gì về giải pháp không cho sửa, hủy lệnh giao dịch cổ phiếu?"
1602,2021-03-06 20:00:00,Chứng khoán phái sinh Tuần 08-12/03/2021: VN30-Index vẫn đang test lại vùng đỉnh lịch sử: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 05/03/2021. basis hợp đồng VN30F2103 đảo chiều và đạt giá trị -4.83 điểm. Điều...,Chứng khoán phái sinh Tuần 08-12/03/2021: VN30-Index vẫn đang test lại vùng đỉnh lịch sử
1603,2021-03-05 13:32:00,"Ricons muốn mua 3 triệu cp quỹ với giá tối đa 110,000 đồng/cp: Với khoảng giá mua xem xét từ 60,000-110,000 đồng/cp, nhà thầu xây dựng này sẽ phải chi từ 180-330 tỷ đồng để hoàn tất trọn vẹn thương vụ.","Ricons muốn mua 3 triệu cp quỹ với giá tối đa 110,000 đồng/cp"
1604,2021-03-05 08:49:00,Quỹ ngoại muốn nâng sở hữu tại KBC lên 10.02%: Thành viên Amersham Industries Limited thuộc quỹ Dragon Capital vừa gom thêm 1 triệu cp KBC của Tổng Công ty Phát triển Đô thị Kinh Bắc -...,Quỹ ngoại muốn nâng sở hữu tại KBC lên 10.02%
1605,2021-03-04 16:29:00,"POW sẽ bán gần 20 triệu cp PVM: Ngày 04/03, HĐQT POW đã có Nghị quyết thông qua phương án chuyển nhượng toàn bộ vốn tại CTCP Máy - Thiết bị Dầu khí (PV Machino, UPCoM:...",POW sẽ bán gần 20 triệu cp PVM
1606,2021-03-04 11:00:00,"Cổ phiếu ngân hàng chuyển động ra sao trong tháng 2?: Đi cùng với niềm phấn khởi của thị trường chứng khoán sau kỳ nghỉ Tết Nguyên đán, thị giá của cổ phiếu ngành ngân hàng cũng trở nên khởi sắc.",Cổ phiếu ngân hàng chuyển động ra sao trong tháng 2?
1607,2021-03-04 06:00:00,"04/03: Đọc gì trước giờ giao dịch chứng khoán?: Chứng khoán phá dớp tháng 3?, doanh nghiệp chuyển niêm yết từ HOSE sang HNX sẽ được hỗ trợ tối đa, nâng lô giao dịch lên 1,000: Chứng khoán thành sân...",04/03: Đọc gì trước giờ giao dịch chứng khoán?
1608,2021-03-03 12:03:00,"Phân tích kỹ thuật phiên chiều 03/03: VN-Index tiếp tục rung lắc: Trong phiên giao dịch buổi sáng ngày 03/03/2021, VN-Index điều chỉnh nhẹ tại vùng kháng cự 1,180-1,210 điểm (tương đương với đỉnh cũ tháng 01/2021)...",Phân tích kỹ thuật phiên chiều 03/03: VN-Index tiếp tục rung lắc
1609,2021-03-02 17:07:00,"Vietstock Daily 03/03: Gặp khó tại vùng đỉnh lịch sử: VN-Index đã có một phiên giao dịch biến động mạnh ngay dưới mức tâm lý 1,200 điểm. Khối ngoại vẫn tiếp tục chuỗi bán ròng mạnh.",Vietstock Daily 03/03: Gặp khó tại vùng đỉnh lịch sử
1610,2021-03-02 09:50:00,"RDP sắp chia cổ phiếu thưởng cho cổ đông, tỷ lệ 16%: Ngày 05/04/2021, CTCP Rạng Đông Holding (HOSE: RDP) sẽ chốt danh sách cổ đông nhận cổ phiếu thưởng.","RDP sắp chia cổ phiếu thưởng cho cổ đông, tỷ lệ 16%"
1611,2021-03-01 19:30:00,Chứng khoán phái sinh 02/03/2021: Nhiều tín hiệu ủng hộ tiếp tục Long: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 01/03/2021. Basis hợp đồng VN30F2103 mở rộng và đạt giá trị 1.17 điểm. Điều này...,Chứng khoán phái sinh 02/03/2021: Nhiều tín hiệu ủng hộ tiếp tục Long
1612,2021-03-01 11:59:00,"Phân tích kỹ thuật phiên chiều 01/03: Mẫu hình Rising Window xuất hiện, VN-Index test lại vùng 1,180-1,210 điểm: Trong phiên giao dịch buổi sáng ngày 01/03/2021, VN-Index tạo mẫu hình Rising Window và hiện đang test vùng kháng cự 1,180-1,210 điểm (đỉnh cũ tháng...","Phân tích kỹ thuật phiên chiều 01/03: Mẫu hình Rising Window xuất hiện, VN-Index test lại vùng 1,180-1,210 điểm"
1613,2021-02-28 21:07:00,"HNX tính chuyện nhận một số mã chứng khoán từ HOSE, bổ nhiệm phụ trách Ban điều hành: Phó Tổng Giám đốc Sở Giao dịch Chứng khoán Hà Nội (HNX) Nguyễn Anh Phong vừa được bổ nhiệm phụ trách Ban điều hành đơn vị này từ 1/3. Hiện, Sở này...","HNX tính chuyện nhận một số mã chứng khoán từ HOSE, bổ nhiệm phụ trách Ban điều hành"
1614,2021-02-27 07:30:00,Phân tích kỹ thuật chứng khoán Việt Nam: Tuần 01-05/03/2021: Chiến lược đầu tư & Phân tích kỹ thuật chuyên sâu thị trường chứng khoán Việt Nam.,Phân tích kỹ thuật chứng khoán Việt Nam: Tuần 01-05/03/2021
1615,2021-02-26 06:00:00,26/02: Đọc gì trước giờ giao dịch chứng khoán?: Cùng Vietstock điểm qua những tin tức đáng chú ý về tình hình kinh tế trong nước và quốc tế diễn ra trong 24h qua.,26/02: Đọc gì trước giờ giao dịch chứng khoán?
1616,2021-02-25 12:00:00,"Phân tích kỹ thuật phiên chiều 25/02: Tâm lý nhà đầu tư vẫn đang thận trọng: Trong phiên giao dịch buổi sáng ngày 25/02/2021, VN-Index giảm nhẹ sau khi tạo mẫu hình nến đảo chiều Bearish Engulfing trong phiên trước đó. Khối...",Phân tích kỹ thuật phiên chiều 25/02: Tâm lý nhà đầu tư vẫn đang thận trọng
1617,2021-02-24 18:25:00,"Góc nhìn 25/02: Tiếp tục điều chỉnh trong ngắn hạn?: Công ty Chứng khoán (CTCK) BSC dự báo nếu áp lực bán từ cả khối nội lẫn khối ngoại tiếp tục, thị trường có thể điều chỉnh trở về ngưỡng 1,150...",Góc nhìn 25/02: Tiếp tục điều chỉnh trong ngắn hạn?
1618,2021-02-24 08:56:00,"Cổ đông ngoại tiếp tục đăng ký mua cổ phiếu quỹ của Petrolimex: Đáp lại thông báo chào bán 25 triệu cp quỹ của Tập đoàn Xăng Dầu Việt Nam (Petrolimex, HOSE: PLX) vừa qua, Eneos Corporotion (Nhật Bản) mới đây cũng...",Cổ đông ngoại tiếp tục đăng ký mua cổ phiếu quỹ của Petrolimex
1619,2021-02-23 15:36:00,"Người nội bộ đồng loạt bán trong cơn say của cổ phiếu VGC: Thị giá VGC tăng phi mã giữa giai đoạn người nội bộ liên tục bán ra cổ phiếu, cùng với đó là thông tin về kết quả kinh doanh suy giảm.",Người nội bộ đồng loạt bán trong cơn say của cổ phiếu VGC
1620,2021-02-23 06:00:00,"23/02: Đọc gì trước giờ giao dịch chứng khoán?: Dòng tiền ở nhóm dầu khí tăng mạnh, lãnh đạo mua bán cổ phiếu: Tháo chạy sau Tết, có nên mua DVP, PVD, TCH?, CEO Mirae Asset: “Muốn hút vốn hơn, Việt...",23/02: Đọc gì trước giờ giao dịch chứng khoán?
1621,2021-02-22 13:04:00,"ATA: Chủ tịch không còn là cổ đông lớn: Ngày 05/02, Chủ tịch HĐQT CTCP Ntaco (UPCoM: ATA) – ông  Nguyễn Thanh Sơn đã không còn là cổ đông lớn của Công ty sau khi bán thành công 800,000 cp...",ATA: Chủ tịch không còn là cổ đông lớn
1622,2021-02-21 19:00:00,"Thị trường chứng quyền Tuần 22-26/02/2021: Tâm lý thận trọng: Thị trường chứng quyền kết thúc phiên giao dịch ngày 19/02/2021 với 63 mã giảm giá, 12 mã đứng giá và 41 mã tăng giá. Khối ngoại tiếp tục mua ròng...",Thị trường chứng quyền Tuần 22-26/02/2021: Tâm lý thận trọng
1623,2021-02-19 17:03:00,Bài học đầu tư từ cơn sốt GameStop: Đà tăng nhanh giảm sốc của cổ phiếu GameStop nhắc nhở tất cả nhà đầu tư về sự cần thiết của việc đa dạng hóa danh mục. Việc để tất cả trứng vào một...,Bài học đầu tư từ cơn sốt GameStop
1624,2021-02-19 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 19/02: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 19/02
1625,2021-02-18 13:18:00,"VNY muốn phát hành riêng lẻ 6 triệu cp để thoát thế ""hiểm nghèo"": Theo tờ trình trình ĐHĐCĐ bất thường sắp tới, ban lãnh đạo CTCP Thuốc thú y Trung ương I (UPCoM: VNY) dự kiến chào bán 6 triệu cp riêng lẻ để tăng...","VNY muốn phát hành riêng lẻ 6 triệu cp để thoát thế ""hiểm nghèo"""
1626,2021-02-17 20:00:00,"Thị trường chứng quyền 18/02/2021: Tâm lý tích cực đang được duy trì: Thị trường chứng quyền giao dịch tích cực trong phiên ngày 17/02/2021 với 103 mã tăng giá, 3 mã đứng giá và 10 mã giảm giá. Khối ngoại mua ròng trở...",Thị trường chứng quyền 18/02/2021: Tâm lý tích cực đang được duy trì
1627,2021-02-17 09:00:00,"Học kiếm lời từ chứng khoán theo cách của những “cá voi”: Nếu muốn kiếm lời dài hạn trên thị trường chứng khoán, hãy nhìn cách mà những quỹ đầu tư hàng đầu đã làm khi đương đầu với một thời kỳ biến động phức...",Học kiếm lời từ chứng khoán theo cách của những “cá voi”
1628,2021-02-16 10:00:00,"Đầu tư vào quỹ ETF: Liều thuốc cho cơn đau đầu của nhà đầu tư tay mơ: Dù bán ròng cổ phiếu Việt trong năm 2020, nhưng khối ngoại vẫn để mắt tới một sản phẩm chứng khoán vừa trỗi dậy mạnh mẽ trong năm qua. Đó là ETF...",Đầu tư vào quỹ ETF: Liều thuốc cho cơn đau đầu của nhà đầu tư tay mơ
1629,2021-02-12 20:00:00,"Phong thủy là gì?: Năm mới tết đến, phong thủy luôn là đề tài hấp dẫn được bàn luận nhiều. Việc hiểu rõ và áp dụng hợp lý phong thủy sẽ giúp ích rất nhiều cho các nhà...",Phong thủy là gì?
1630,2021-02-10 17:00:00,"Thị trường chứng khoán và câu chuyện ""tiền rẻ"": Mấy ngày nghỉ để ý tới chứng khoán Việt Nam thì ký ức xưa ùa về. Cảm giác phấn khích y hệt như thời kỳ 2009-2010. Quá nhiều tiền! Điểm chung của cả...","Thị trường chứng khoán và câu chuyện ""tiền rẻ"""
1631,2021-02-09 11:10:00,Khi bác sĩ chơi cổ phiếu: Cơn sốt trên thị trường chứng khoán đã tạo ra những ông thần cổ phiếu bất đắc dĩ như thế nào.,Khi bác sĩ chơi cổ phiếu
1632,2021-02-08 18:20:00,"Góc nhìn 09/02: Giằng co trong phiên cuối năm?: Theo đánh giá của BSI, VN-Index trong phiên 09/02 có thể sẽ không giảm mạnh như 08/02, mà có khả năng giằng co tại khu vực 1,070-1,080 điểm. KBSV...",Góc nhìn 09/02: Giằng co trong phiên cuối năm?
1633,2021-02-08 06:00:00,08/02: Đọc gì trước giờ giao dịch chứng khoán?: Cùng Vietstock điểm lại các tin tức kinh tế tài chính đáng chú ý những ngày cuối tuần qua.,08/02: Đọc gì trước giờ giao dịch chứng khoán?
1634,2021-02-05 17:57:00,"Tài khoản mở mới đạt mức kỷ lục tháng đầu năm 2021: Theo Trung tâm Lưu ký Chứng khoán Việt Nam (VSD), có 86,269 tài khoản chứng khoán của nhà đầu tư trong nước được mở mới trong tháng 1/2021. Đây cũng...",Tài khoản mở mới đạt mức kỷ lục tháng đầu năm 2021
1635,2021-02-05 09:18:00,"CC1: Lãi ròng quý 4 tăng đột biến, TGĐ muốn gom 13.2 triệu cp: Ông Lê Hữu Việt Đức - Tổng Giám đốc (TGĐ) Tổng Công ty Xây dựng Số 1 - CTCP (UPCoM: CC1) vừa đăng ký mua 13.2 triệu cp CC1 từ ngày 04/02-02/03/2020.","CC1: Lãi ròng quý 4 tăng đột biến, TGĐ muốn gom 13.2 triệu cp"
